RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
19774,Larceny - Shoplifitng,201900007114,200,E MAIN ST,CPD,2019/03/19 21:43:00+00,1743,"Houchens, Logan"
19775,Larceny - Of Veh Parts/Access,201900007098,900,"DRUID AVE, B",CPD,2019/03/19 18:59:04+00,1459,"Arndt, Brian"
19776,Assist Citizen - Mental/TDO/ECO,201900007090,500,ROCKLAND AVE,CPD,2019/03/19 17:10:34+00,1310,"Thomas, Eric"
19777,Hit and Run,201900007078,1100,5TH ST SW,CPD,2019/03/19 15:38:53+00,1138,"Newton, Arla"
19778,Shots Fired/Illegal Hunting,201900007062,500,CAROLINE AVE,CPD,2019/03/19 12:30:28+00,0830,"Lucas, Todd"
19779,Animal Complaint,201900007055,500,HARRIS RD,CPD,2019/03/19 11:28:24+00,0728,"Breeden, Casey"
19780,Hit and Run,201900007048,200,SHAMROCK RD,CPD,2019/03/19 06:38:12+00,0238,"Quinlan, Richard"
19781,Assist Citizen - Mental/TDO/ECO,201900007043,700,"PROSPECT AVE, C",CPD,2019/03/19 04:44:18+00,0044,"Byrd, Timothy"
19782,Sex Offense - Forcible Rape,201900007025,400,MCINTIRE RD,CPD,2019/03/19 01:55:29+00,2155,"Raines, Christopher"
19783,Death Investigation - DOA,201900007004,600,"RUGBY RD, 102",CPD,2019/03/19 01:41:46+00,2141,"Quinlan, Richard"
19784,Assault Intimidation,201900007007,500,CLEVELAND AVE,CPD,2019/03/18 22:12:37+00,1812,"Chan, William"
19785,Suspicious Activity,201900006999,1400,MELBOURNE RD,CPD,2019/03/18 21:02:57+00,1702,"Raines, Christopher"
19786,Fraud-impersonation,201900006992,400,"E MARKET ST, D",CPD,2019/03/18 19:28:30+00,1528,"Stutzman, David "
19787,Larceny - Shoplifitng,201900006984,900,EMMET ST N,CPD,2019/03/18 18:29:36+00,1429,"Belinski, Thomas"
19788,Fraud-impersonation,201900006980,1600,EMMET ST N,CPD,2019/03/18 17:53:24+00,1353,"Stutzman, David "
19789,Vandalism,201900006979,800,RIDGE ST,CPD,2019/03/18 17:36:24+00,1336,"Thelen, Rebecca"
19790,Larceny - All Other,201900006977,100,MONTICELLO AVE,CPD,2019/03/18 17:28:25+00,1328,"Arndt, Brian"
19791,Lost/FoundProperty,201900006974,1900,FENDALL AVE,CPD,2019/03/18 17:03:58+00,1303,"Newton, Arla"
19792,Assault Simple,201900006972,1500,SHORT 18TH ST,CPD,2019/03/18 17:03:26+00,1303,"Hamill, Annmarie"
19793,Assist Citizen - Mental/TDO/ECO,201900006973,1600,ST ANNES RD,CPD,2019/03/18 17:03:04+00,1303,"Burnett, James"
19794,Vandalism,201900006962,500,HARRIS RD,CPD,2019/03/18 15:51:07+00,1151,"Pendleton, Eric"
19795,Suspicious Activity,201900006960,600,RAINIER RD,CPD,2019/03/18 15:43:29+00,1143,"Hiner, Kim"
19796,Larceny - Theft from Building,201900006957,500,HARRIS RD,CPD,2019/03/18 15:31:14+00,1131,"Pendleton, Eric"
19797,Fraud-false pretense,201900006943,1900,ARLINGTON BLVD,CPD,2019/03/18 13:52:30+00,0952,
19798,Fraud-wire fraud,201900006941,2000,LEWIS MOUNTAIN RD,CPD,2019/03/18 13:46:47+00,0946,"Burnett, James"
19799,Suspicious Activity,201900006934,600,DICE ST,CPD,2019/03/18 13:19:45+00,0919,"Salyer, Jill"
19800,Larceny - All Other,201900006933,1200,SMITH ST,CPD,2019/03/18 11:33:57+00,0733,"Barbour, Tremaine"
19801,Assault Simple,201900006900,2400,FONTAINE AVE,CPD,2019/03/17 22:54:50+00,1854,"Thelen, Rebecca"
19802,Drug/Narcotics Violation,201900006897,800,RUN ST,CPD,2019/03/17 22:10:56+00,1810,"Maney, Edward"
19803,Domestic Disturbance,201900006886,900,FOREST ST,CPD,2019/03/17 20:55:40+00,1655,"Sprouse, David"
19804,Animal Complaint,201900006884,,JOHN W WARNER PKWY / MCINTIRE RD,CPD,2019/03/17 20:33:02+00,1633,"Sclafani, William"
19805,Assault Simple,201900006870,800,ST CHARLES AVE,CPD,2019/03/17 15:42:13+00,1142,"Barbour, Tremaine"
19806,Burglary,201900006863,1000,E WATER ST,CPD,2019/03/17 13:07:38+00,0907,"Barbour, Tremaine"
19807,Drunkeness DIP,201900006858,1200,CEDARS CT,CPD,2019/03/17 08:44:12+00,0444,"Joiner, Chaka"
19808,Hit and Run,201900006857,1600,CHERRY AVE,CPD,2019/03/17 08:31:18+00,0431,"Fink, James"
19809,Hit and Run,201900006853,1400,"EMMET ST N, A",CPD,2019/03/17 07:35:04+00,0335,"Morris, William "
19810,Driving Under the Influence,201900006832,1700,UNIVERSITY AVE,CPD,2019/03/17 04:07:03+00,0007,"Jaeger, Jeffrey"
19811,Larceny - All Other,201900006819,200,E MAIN ST,CPD,2019/03/17 01:36:31+00,2136,"Bowers, Justin"
19812,Suspicious Activity,201900006809,300,"CARLTON RD, 1",CPD,2019/03/16 22:57:40+00,1857,"Maney, Edward"
19813,Lost/FoundProperty,201900006804,2100,IVY RD,CPD,2019/03/16 21:54:42+00,1754,"Lee, Chandler"
19814,Larceny - Theft from Building,201900006790,1100,EMMET ST,CPD,2019/03/16 18:57:43+00,1457,"Curtis, David"
19815,Fraud-credit card,201900006833,1800,MONTICELLO RD,CPD,2019/03/16 17:53:27+00,1353,"Lee, Chandler"
19816,Assault Simple,201900006784,1800,MONTICELLO RD,CPD,2019/03/16 17:53:27+00,1353,"Holley, Barrett"
19817,Assist Citizen - Welfare Check,201900006775,2400,HILLWOOD PL,CPD,2019/03/16 16:30:06+00,1230,"Thomas, Eric"
19818,Larceny - Theft from Building,201900006770,100,ELLIEWOOD AVE,CPD,2019/03/16 14:47:40+00,1047,"Burnett, James"
19819,Lost/FoundProperty,201900006769,200,W MAIN ST,CPD,2019/03/16 14:39:48+00,1039,"Jones, Larry"
19820,Death Investigation - DOA,201900006766,2100,"MICHIE DR, 75A",CPD,2019/03/16 14:03:36+00,1003,"Curtis, David"
19821,Hit and Run,201900006765,1100,5TH ST SW,CPD,2019/03/16 12:54:31+00,0854,"Cundiff, Ross"
19822,Hit and Run,201900006750,1500,HIGH ST,CPD,2019/03/16 05:45:52+00,0145,"Blackwell, Ryan"
19823,Assault Simple,201900006741,1500,E HIGH ST,CPD,2019/03/16 04:43:10+00,0043,"Wagner, Christopher "
19824,Assault Simple,201900006740,100,"MAIN ST, A",CPD,2019/03/16 04:41:16+00,0041,"Morris, William "
19825,Motor Vehicle Theft,201900006743,200,"5TH ST SW, F",CPD,2019/03/16 04:13:12+00,0013,"Blackwell, Kyle"
19826,Disorderly Conduct,201900006726,2300,SHELBY DR,CPD,2019/03/16 03:07:57+00,2307,"Adams, Jonathan"
19827,Assault Intimidation,201900006717,900,ROUGEMONT AVE,CPD,2019/03/16 02:05:46+00,2205,"Hickey, Declan"
19828,Hit and Run,201900006710,2100,IVY RD,CPD,2019/03/16 00:48:19+00,2048,"Jaeger, Jeffrey"
19829,Fraud-impersonation,201900006702,2200,"NORTH BERKSHIRE RD, 7",CPD,2019/03/16 00:05:20+00,2005,"Burchardt, Rudy"
19830,Trespass,201900006696,400,RUGBY RD,CPD,2019/03/15 23:10:47+00,1910,"Jaeger, Jeffrey"
19831,Comm Relations Initiative - CRI,201900006695,500,CHERRY AVE,CPD,2019/03/15 23:06:52+00,1906,"Stein, Nathan"
19832,Suspicious Activity,201900006690,1700,MONTICELLO RD,CPD,2019/03/15 22:38:26+00,1838,"Maney, Edward"
19833,Comm Relations Initiative - CRI,201900006676,900,1ST ST S,CPD,2019/03/15 20:41:36+00,1641,"Thomas, Eric"
19834,Family Offense - Non-Violent,201900006677,800,ANDERSON ST,CPD,2019/03/15 20:17:57+00,1617,"Holley, Barrett"
19835,Embezzelment,201900006670,1100,5TH ST SW,CPD,2019/03/15 19:03:09+00,1503,"Barbour, Tremaine"
19836,Fraud-credit card,201900006666,900,HARRIS ST,CPD,2019/03/15 17:45:40+00,1345,"Gower, Charles"
19837,Comm Relations Initiative - CRI,201900006655,500,"1ST ST S, 201",CPD,2019/03/15 16:54:26+00,1254,"Thomas, Eric"
19838,Burglary,201900006656,1200,"WERTLAND ST, 212",CPD,2019/03/15 16:50:13+00,1250,"Thomas, Eric"
19839,Assist Citizen - Mental/TDO/ECO,201900006644,300,SPRUCE ST,CPD,2019/03/15 15:34:34+00,1134,"Bowlin, Jacob"
19840,Suicide Investigation,201900006643,500,MEADE AVE,CPD,2019/03/15 15:23:37+00,1123,"Holley, Barrett"
19841,Larceny - All Other,201900006652,1100,RIVER RD,CPD,2019/03/15 14:39:50+00,1039,"Via, Ryan"
19842,Suspicious Activity,201900006631,800,RIDGE ST,CPD,2019/03/15 13:25:48+00,0925,"Holley, Barrett"
19843,Assault Simple,201900006627,700,"PROSPECT AVE, D",CPD,2019/03/15 12:33:33+00,0833,"Joiner, Chaka"
19844,Drug/Narcotics Violation,201900006624,700,PROSPECT AVE,CPD,2019/03/15 09:45:57+00,0545,"Fink, James"
19845,Shots Fired/Illegal Hunting,201900006623,700,PROSPECT AVE,CPD,2019/03/15 09:14:00+00,0514,"Blackwell, Kyle"
19846,Assault Simple,201900006617,100,ELLIEWOOD AVE,CPD,2019/03/15 06:34:15+00,0234,"Fink, James"
19847,Assist Citizen - Mental/TDO/ECO,201900006568,1300,RIVERDALE DR,CPD,2019/03/14 22:02:23+00,1802,"Wagner, Christopher "
19848,Hit and Run,201900006548,100,MONTICELLO AVE,CPD,2019/03/14 19:43:55+00,1543,"Maney, Edward"
19849,Animal Complaint,201900006537,1100,LOCUST AVE,CPD,2019/03/14 18:33:23+00,1433,"Gower, Charles"
19850,Suspicious Activity,201900006536,500,HARRIS RD,CPD,2019/03/14 18:31:28+00,1431,"Hamill, Annmarie"
19851,Vandalism,201900006538,500,"CLEVELAND AVE, B",CPD,2019/03/14 18:20:07+00,1420,"Lucas, Todd"
19852,Fraud-credit card,201900006534,800,HARRIS ST,CPD,2019/03/14 18:15:25+00,1415,"Bowlin, Jacob"
19853,Animal Complaint,201900006532,500,"CLEVELAND AVE, A",CPD,2019/03/14 18:05:41+00,1405,"Breeden, Casey"
19854,Assist Citizen - Mental/TDO/ECO,201900006527,,RIDGE ST / CHERRY AVE,CPD,2019/03/14 17:56:10+00,1356,"Cundiff, Ross"
19855,Fraud-false pretense,201900006535,2100,IVY RD,CPD,2019/03/14 17:52:08+00,1352,"McNerney, Todd"
19856,Animal Complaint,201900006522,1200,HOLMES AVE,CPD,2019/03/14 17:20:40+00,1320,"Breeden, Casey"
19857,Hit and Run,201900006486,,6TH ST SE / GARRETT ST,CPD,2019/03/14 12:35:35+00,0835,"Marshall, Shawn"
19858,Suspicious Activity,201900006478,2200,NORTH BERKSHIRE RD,CPD,2019/03/14 04:46:36+00,0046,"Fink, James"
19859,Warrant Service,201900006459,800,W MAIN ST,CPD,2019/03/13 23:53:21+00,1953,"Jaeger, Jeffrey"
19860,Comm Relations Initiative - CRI,201900006445,1400,MELBOURNE RD,CPD,2019/03/13 21:12:03+00,1712,"Lee, Chandler"
19861,Forgery/Counterfeiting,201900006440,900,SEMINOLE TRL,CPD,2019/03/13 20:55:13+00,1655,"Chan, William"
19862,Larceny - From Motor Vehicle,201900006431,1000,FOREST HILLS AVE,CPD,2019/03/13 18:39:50+00,1439,"Chan, William"
19863,Fraud-false pretense,201900006427,1200,PRESTON AVE,CPD,2019/03/13 18:34:59+00,1434,"Arndt, Brian"
19864,Assist Citizen - Mental/TDO/ECO,201900006425,400,"MONTICELLO RD, 1",CPD,2019/03/13 17:49:35+00,1349,"Woodzell, Logan"
19865,Larceny - Purse Snatching,201900006415,200,CARLTON RD,CPD,2019/03/13 15:56:44+00,1156,"Johnston, Ernest"
19866,Larceny - Theft from Building,201900006410,100,ELLIEWOOD AVE,CPD,2019/03/13 15:25:18+00,1125,"Burnett, James"
19867,Assault Simple,201900006409,400,9TH ST SW,CPD,2019/03/13 15:16:28+00,1116,"Bowers, Justin"
19868,Assist Citizen - Mental/TDO/ECO,201900006387,500,1ST ST S,CPD,2019/03/13 09:06:52+00,0506,"Blackwell, Ryan"
19869,Assist Citizen - Mental/TDO/ECO,201900006359,700,"6TH ST SE, C",CPD,2019/03/12 23:53:38+00,1953,"Raines, Christopher"
19870,Comm Relations Initiative - CRI,201900006357,600,E MARKET ST,CPD,2019/03/12 23:30:07+00,1930,"ODonnell, Brian"
19871,Comm Relations Initiative - CRI,201900006344,1500,DAIRY RD,CPD,2019/03/12 21:35:44+00,1735,"Shiflett, Tammy"
19872,Fraud-false pretense,201900006343,800,LOCUST AVE,CPD,2019/03/12 21:22:03+00,1722,"Wagner, Christopher "
19873,Assist Citizen - Mental/TDO/ECO,201900006334,1000,JEFFERSON ST,CPD,2019/03/12 19:36:00+00,1536,"Holley, Barrett"
19874,Pornography,201900006330,1000,CHERRY AVE,CPD,2019/03/12 18:48:09+00,1448,"Culbreath, Jonathan"
19875,Suspicious Activity,201900006314,400,QUARRY RD,CPD,2019/03/12 17:02:37+00,1302,"Wu, Tsun"
19876,Animal Complaint,201900006311,2400,JEFFERSON PARK AVE,CPD,2019/03/12 16:35:06+00,1235,"Breeden, Casey"
19877,Accident w/Injuries,201900006310,100,9TH ST SE,CPD,2019/03/12 16:25:31+00,1225,"Barbour, Tremaine"
19878,Fraud-credit card,201900006312,1600,EMMET ST,CPD,2019/03/12 16:23:38+00,1223,"Newton, Arla"
19879,Assault Simple,201900006307,400,GARRETT ST,CPD,2019/03/12 15:44:06+00,1144,"Barbour, Tremaine"
19880,Hit and Run,201900006306,,10TH ST SW / CHERRY AVE,CPD,2019/03/12 15:24:57+00,1124,"Marshall, Shawn"
19881,Burglary,201900006293,400,"4TH ST NW, 319",CPD,2019/03/12 11:59:43+00,0759,"Marshall, Shawn"
19882,Assault Simple,201900006292,900,HENRY AVE,CPD,2019/03/12 11:56:07+00,0756,"Belinski, Thomas"
19883,Assist Citizen - Mental/TDO/ECO,201900006291,1300,RIVERDALE DR,CPD,2019/03/12 11:39:53+00,0739,"Barbour, Tremaine"
19884,Larceny - Of Veh Parts/Access,201900006290,300,9TH ST SW,CPD,2019/03/12 10:10:49+00,0610,"Byrd, Timothy"
19885,Suspicious Activity,201900006288,700,"RIDGE ST, A",CPD,2019/03/12 05:38:41+00,0138,"Arreguin, Arron"
19886,Assault Aggravated,201900006286,1200,LEE ST,CPD,2019/03/12 04:21:24+00,0021,"Freivald, Jon"
19887,Assist Citizen - Mental/TDO/ECO,201900006282,1300,"E MARKET ST, A",CPD,2019/03/12 02:52:03+00,2252,"Freivald, Jon"
19888,Vandalism,201900006276,1000,ST CLAIR AVE,CPD,2019/03/12 01:00:37+00,2100,"Raines, Christopher"
19889,Assault Simple,201900006274,600,"DRUID AVE, B",CPD,2019/03/12 00:36:27+00,2036,"Roberts, David"
19890,Fraud-credit card,201900006259,900,EMMET ST S,CPD,2019/03/11 20:54:55+00,1654,"Sprouse, David"
19891,Larceny - All Other,201900006239,700,ROCKLAND AVE,CPD,2019/03/11 16:44:33+00,1244,"Arndt, Brian"
19892,Fraud-false pretense,201900006236,2100,"MICHIE DR, 85",CPD,2019/03/11 16:19:49+00,1219,"Via, Ryan"
19893,Assist Citizen - Mental/TDO/ECO,201900006223,2000,"HOLIDAY DR, 223",CPD,2019/03/11 13:42:11+00,0942,"Belinski, Thomas"
19894,Drug Investigation,201900006217,1000,BELMONT AVE,CPD,2019/03/11 12:56:23+00,0856,"Pendleton, Eric"
19895,Lost/FoundProperty,201900006215,2200,FONTAINE AVE,CPD,2019/03/11 12:09:54+00,0809,"Holley, Barrett"
19896,Robbery - Strong Arm,201900006202,700,STONEHENGE AVE,CPD,2019/03/11 05:24:40+00,0124,"Arreguin, Arron"
19897,Larceny - All Other,201900006185,2000,"STADIUM RD, 7",CPD,2019/03/11 00:55:51+00,2055,"Bowers, Justin"
19898,Animal - Bite,201900006180,500,CHERRY AVE,CPD,2019/03/10 23:29:14+00,1929,"Lee, Chandler"
19899,Assault Simple,201900006177,900,RIVES ST,CPD,2019/03/10 23:17:16+00,1917,"Bowers, Justin"
19900,Vandalism,201900006176,500,2ND ST SE,CPD,2019/03/10 23:10:25+00,1910,"Childers, Lynn"
19901,Lost/FoundProperty,201900006199,300,E MAIN ST,CPD,2019/03/10 23:09:26+00,1909,"Thelen, Rebecca"
19902,Sex Offense,201900006178,300,"7 1/2 ST SW, 5",CPD,2019/03/10 23:07:42+00,1907,"Roberts, David"
19903,Assist Citizen - Mental/TDO/ECO,201900006173,400,RIVERSIDE AVE,CPD,2019/03/10 22:46:11+00,1846,"Quinlan, Richard"
19904,Accident w/Injuries,201900006167,1600,EMMET ST N,CPD,2019/03/10 21:46:51+00,1746,"Lee, Chandler"
19905,Suspicious Activity,201900006150,700,GRAVES ST,CPD,2019/03/10 19:27:31+00,1527,"Roberts, David"
19906,Disorderly Conduct,201900006147,100,CARLTON RD,CPD,2019/03/10 18:05:31+00,1405,"Holley, Barrett"
19907,Assault Simple,201900006146,900,RIVES ST,CPD,2019/03/10 17:54:01+00,1354,"Barbour, Tremaine"
19908,Hit and Run,201900006145,200,FAIRWAY AVE,CPD,2019/03/10 17:36:41+00,1336,"Newton, Arla"
19909,Hit and Run,201900006138,800,E HIGH ST,CPD,2019/03/10 15:17:52+00,1117,"Newton, Arla"
19910,Suspicious Activity,201900006133,,MONTICELLO AVE / 6TH ST SE,CPD,2019/03/10 14:33:13+00,1033,"Barbour, Tremaine"
19911,Larceny - All Other,201900006130,300,"7 1/2 ST SW, 5",CPD,2019/03/10 12:20:34+00,0820,"Holley, Barrett"
19912,Assist Citizen - Mental/TDO/ECO,201900006124,1400,SUNRISE PARK LN,CPD,2019/03/10 06:32:28+00,0132,"Raines, Christopher"
19913,Assault Simple,201900006111,300,E MAIN ST,CPD,2019/03/10 05:01:58+00,0001,"Bowers, Justin"
19914,Larceny - Theft from Building,201900006102,800,"PAGE ST, B",CPD,2019/03/10 01:32:16+00,2032,"Quinlan, Richard"
19915,Suspicious Activity,201900006082,1600,EMMET ST N,CPD,2019/03/09 21:27:53+00,1627,"Barbour, Tremaine"
19916,Assist Citizen - Mental/TDO/ECO,201900006077,1300,"RIVERDALE DR, 9",CPD,2019/03/09 19:20:13+00,1420,"Curtis, David"
19917,Hit and Run,201900006076,400,ELLIOTT AVE,CPD,2019/03/09 19:12:19+00,1412,"Salyer, Jill"
19918,Larceny - All Other,201900006075,800,ESTES ST,CPD,2019/03/09 19:09:08+00,1409,"Holley, Barrett"
19919,Lost/FoundProperty,201900006072,800,"MAIN ST, 904",CPD,2019/03/09 17:53:02+00,1253,"Holley, Barrett"
19920,Fraud-false pretense,201900006071,100,"LONGWOOD DR, A",CPD,2019/03/09 16:51:32+00,1151,"Newton, Arla"
19921,Hit and Run,201900006062,,HYDRAULIC RD @ EMMET ST,CPD,2019/03/09 14:37:05+00,0937,"Barbour, Tremaine"
19922,Lost/FoundProperty,201900006059,1000,JOHN W WARNER,CPD,2019/03/09 14:10:06+00,0910,"Marshall, Shawn"
19923,Vandalism,201900006055,100,ELLIEWOOD AVE,CPD,2019/03/09 13:53:00+00,0853,"Gower, Charles"
19924,Lost/FoundProperty,201900006052,100,MADISON LN,CPD,2019/03/09 13:30:32+00,0830,"Newton, Arla"
19925,Larceny - Shoplifitng,201900006050,1500,UNIVERSITY AVE,CPD,2019/03/09 13:17:18+00,0817,"Gower, Charles"
19926,Missing Person-adult,201900006024,1200,"HOLMES AVE, A",CPD,2019/03/09 01:40:59+00,2040,"Pittman, Terry"
19927,Driving Under the Influence,201900006020,400,ROOSEVELT BROWN BLVD,CPD,2019/03/09 00:51:21+00,1951,"Jaeger, Jeffrey"
19928,Vandalism,201900006017,800,"HARDY DR, A",CPD,2019/03/09 00:13:56+00,1913,"Thelen, Rebecca"
19929,Larceny - Theft from Building,201900006014,100,14TH ST NW,CPD,2019/03/08 22:55:21+00,1755,"Wagner, Christopher "
19930,Hit and Run,201900006000,200,W WATER ST,CPD,2019/03/08 21:14:45+00,1614,"Marshall, Shawn"
19931,Larceny - All Other,201900005996,100,GARRETT ST,CPD,2019/03/08 19:57:43+00,1457,"Curtis, David"
19932,Larceny - From Motor Vehicle,201900005984,200,"14TH ST NW, 412",CPD,2019/03/08 18:36:32+00,1336,"Marshall, Shawn"
19933,Family Offense - Non-Violent,201900005981,1000,ALTAVISTA AVE,CPD,2019/03/08 18:24:35+00,1324,"Curtis, David"
19934,Drunkeness DIP,201900005976,400,RIDGE MCINTIRE RD,CPD,2019/03/08 17:33:15+00,1233,"Gower, Charles"
19935,Fraud-false pretense,201900005977,1900,THOMSON RD,CPD,2019/03/08 17:24:50+00,1224,"Arndt, Brian"
19936,Vandalism,201900005975,700,"PROSPECT AVE, G",CPD,2019/03/08 17:24:05+00,1224,"Cundiff, Ross"
19937,Animal Complaint,201900005962,500,CLEVELAND AVE,CPD,2019/03/08 13:42:05+00,0842,"Breeden, Casey"
19938,Lost/FoundProperty,201900005960,1700,HYDRAULIC RD,CPD,2019/03/08 13:33:53+00,0833,"Arndt, Brian"
19939,Assault Simple,201900005943,1500,UNIVERSITY AVE,CPD,2019/03/08 06:57:58+00,0157,"Fink, James"
19940,Assist Citizen - Mental/TDO/ECO,201900005923,1300,E MARKET ST,CPD,2019/03/08 01:29:25+00,2029,"Stein, Nathan"
19941,Assault Simple,201900005919,100,BURNET ST,CPD,2019/03/08 00:26:12+00,1926,"Maney, Edward"
19942,Lost/FoundProperty,201900005913,700,HARRIS ST,CPD,2019/03/07 22:47:18+00,1747,"Wagner, Christopher "
19943,Assist Citizen - Mental/TDO/ECO,201900005902,100,LANKFORD AVE,CPD,2019/03/07 21:24:19+00,1624,"Maney, Edward"
19944,Larceny - All Other,201900005886,2200,GREENBRIER DR,CPD,2019/03/07 18:06:58+00,1306,"Wagner, Christopher "
19945,Assist Citizen - Mental/TDO/ECO,201900005870,1300,CARLTON AVE,CPD,2019/03/07 15:38:07+00,1038,"Woodzell, Logan"
19946,Drunkeness DIP,201900005852,1500,UNIVERSITY AVE,CPD,2019/03/07 08:12:03+00,0312,"Adams, Jonathan"
19947,Vandalism,201900005850,500,GARRETT ST,CPD,2019/03/07 06:24:19+00,0124,"Blackwell, Ryan"
19948,Traffic Stops,201900005843,,PRESTON AVE / 10TH ST NW,CPD,2019/03/07 04:13:20+00,2313,"Jaeger, Jeffrey"
19949,Missing Person-juvenile,201900005829,700,"PROSPECT AVE, A",CPD,2019/03/07 01:29:12+00,2029,"Chan, William"
19950,Larceny - Of Veh Parts/Access,201900005819,800,6TH ST SE,CPD,2019/03/06 23:04:00+00,1804,"Wagner, Christopher "
19951,Lost/FoundProperty,201900005811,2000,MORTON DR,CPD,2019/03/06 22:11:40+00,1711,"Burchardt, Rudy"
19952,Burglary,201900005810,,"UNIVERSITY CIR, 1",CPD,2019/03/06 22:01:24+00,1701,"Newton, Arla"
19953,Lost/FoundProperty,201900005800,600,E MARKET ST,CPD,2019/03/06 20:21:46+00,1521,"Wagner, Christopher "
19954,Suspicious Activity,201900005791,1900,THOMSON RD,CPD,2019/03/06 18:54:36+00,1354,"Wu, Tsun"
19955,Hit and Run,201900005777,300,PATON ST,CPD,2019/03/06 15:22:45+00,1022,"Thomas, Eric"
19956,Misc - Non-Criminal Call,201900005774,100,W MARKET ST,CPD,2019/03/06 14:12:44+00,0912,"Newton, Arla"
19957,Suspicious Activity,201900005773,1500,DAIRY RD,CPD,2019/03/06 13:59:52+00,0859,"Shiflett, Tammy"
19958,Suspicious Activity,201900005769,1400,SHORT 18TH ST,CPD,2019/03/06 13:16:32+00,0816,"Woodzell, Logan"
19959,Suspicious Activity,201900005763,1100,5TH ST SW,CPD,2019/03/06 08:58:54+00,0358,"Arreguin, Arron"
19960,Accident w/Injuries,201900005729,800,250 BYPASS,CPD,2019/03/06 01:38:46+00,2038,"Raines, Christopher"
19961,Assault Simple,201900005724,1500,ROSA TER,CPD,2019/03/06 01:01:28+00,2001,"Chan, William"
19962,Lost/FoundProperty,201900005719,600,E MARKET ST,CPD,2019/03/06 00:14:25+00,1914,"Stayments, Ronald "
19963,Fraud-false pretense,201900005709,1000,HOLMES AVE,CPD,2019/03/05 22:09:01+00,1709,"Stayments, Ronald "
19964,Disorderly Conduct,201900005699,1000,BELMONT AVE,CPD,2019/03/05 19:34:30+00,1434,"Pendleton, Eric"
19965,Death Investigation - DOA,201900005698,400,RIVERSIDE AVE,CPD,2019/03/05 19:08:50+00,1408,"Bowlin, Jacob"
19966,Suspicious Activity,201900005694,600,E MARKET ST,CPD,2019/03/05 18:22:38+00,1322,"Hickey, Declan"
19967,Assist Citizen - Mental/TDO/ECO,201900005684,800,PRESTON AVE,CPD,2019/03/05 17:03:41+00,1203,"Thomas, Eric"
19968,Embezzelment,201900005666,1100,RIVER RD,CPD,2019/03/05 14:11:02+00,0911,"Newton, Arla"
19969,Fraud-credit card,201900005663,800,"W MAIN ST, 618",CPD,2019/03/05 13:48:33+00,0848,"Newton, Arla"
19970,Larceny - All Other,201900005656,2000,INDIA RD,CPD,2019/03/05 13:00:15+00,0800,"Newton, Arla"
19971,Missing Person-juvenile,201900005624,1400,SUNRISE PARK LN,CPD,2019/03/05 02:08:02+00,2108,"Roberts, David"
19972,Assault Simple,201900005612,100,"OLINDA DR, B",CPD,2019/03/04 23:12:28+00,1812,"Thelen, Rebecca"
19973,Accident w/Injuries,201900005609,,5TH ST SW / CHERRY AVE,CPD,2019/03/04 22:49:32+00,1749,"Quinlan, Richard"
19974,Burglary,201900005606,1600,"6TH ST SE, 10",CPD,2019/03/04 22:28:06+00,1728,"Roberts, David"
19975,Assault Simple,201900005587,700,ORANGEDALE AVE,CPD,2019/03/04 19:45:16+00,1445,"Holley, Barrett"
19976,Assault Aggravated,201900005586,200,"SHAMROCK RD, A",CPD,2019/03/04 19:34:18+00,1434,"Curtis, David"
19977,Fraud-credit card,201900005584,800,"HARDY DR, E",CPD,2019/03/04 18:46:51+00,1346,"Salyer, Jill"
19978,Assist Citizen - Mental/TDO/ECO,201900005576,1800,EMMET ST N,CPD,2019/03/04 18:13:26+00,1313,"Belinski, Thomas"
19979,Suspicious Activity,201900005554,300,E JEFFERSON ST,CPD,2019/03/04 15:31:19+00,1031,"Wu, Tsun"
